,SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,active_confirmed
37661,37662,2020-06-08,Henan,Mainland China,2020-06-09 03:33:03,1276.0,22.0,1254.0,0.0
37669,37670,2020-06-08,Hubei,Mainland China,2020-06-09 03:33:03,68135.0,4512.0,63623.0,0.0
37671,37672,2020-06-08,Hunan,Mainland China,2020-06-09 03:33:03,1019.0,4.0,1015.0,0.0
37679,37680,2020-06-08,Inner Mongolia,Mainland China,2020-06-09 03:33:03,235.0,1.0,226.0,8.0
37689,37690,2020-06-08,Jiangsu,Mainland China,2020-06-09 03:33:03,653.0,0.0,653.0,0.0
37690,37691,2020-06-08,Jiangxi,Mainland China,2020-06-09 03:33:03,932.0,1.0,931.0,0.0
37691,37692,2020-06-08,Jilin,Mainland China,2020-06-09 03:33:03,155.0,2.0,153.0,0.0
37734,37735,2020-06-08,Liaoning,Mainland China,2020-06-09 03:33:03,149.0,2.0,147.0,0.0
37807,37808,2020-06-08,Ningxia,Mainland China,2020-06-09 03:33:03,75.0,0.0,75.0,0.0
37864,37865,2020-06-08,Qinghai,Mainland China,2020-06-09 03:33:03,18.0,0.0,18.0,0.0
37906,37907,2020-06-08,Shaanxi,Mainland China,2020-06-09 03:33:03,311.0,3.0,305.0,3.0
37907,37908,2020-06-08,Shandong,Mainland China,2020-06-09 03:33:03,792.0,7.0,781.0,4.0
37908,37909,2020-06-08,Shanghai,Mainland China,2020-06-09 03:33:03,678.0,7.0,664.0,7.0
37909,37910,2020-06-08,Shanxi,Mainland China,2020-06-09 03:33:03,198.0,0.0,198.0,0.0
37913,37914,2020-06-08,Sichuan,Mainland China,2020-06-09 03:33:03,582.0,3.0,558.0,21.0
37941,37942,2020-06-08,Tianjin,Mainland China,2020-06-09 03:33:03,193.0,3.0,189.0,1.0
37942,37943,2020-06-08,Tibet,Mainland China,2020-06-09 03:33:03,1.0,0.0,1.0,0.0
37999,38000,2020-06-08,Xinjiang,Mainland China,2020-06-09 03:33:03,76.0,3.0,73.0,0.0
38007,38008,2020-06-08,Yunnan,Mainland China,2020-06-09 03:33:03,185.0,2.0,183.0,0.0
38012,38013,2020-06-08,Zhejiang,Mainland China,2020-06-09 03:33:03,1268.0,1.0,1267.0,0.0
38206,38207,2020-06-09,Anhui,Mainland China,2020-06-10 04:07:00,991.0,6.0,985.0,0.0
38235,38236,2020-06-09,Beijing,Mainland China,2020-06-10 04:07:00,594.0,9.0,584.0,1.0
38281,38282,2020-06-09,Chongqing,Mainland China,2020-06-10 04:07:00,579.0,6.0,573.0,0.0
38315,38316,2020-06-09,Fujian,Mainland China,2020-06-10 04:07:00,359.0,1.0,356.0,2.0
38320,38321,2020-06-09,Gansu,Mainland China,2020-06-10 04:07:00,139.0,2.0,137.0,0.0
38334,38335,2020-06-09,Guangdong,Mainland China,2020-06-10 04:07:00,1604.0,8.0,1587.0,9.0
38335,38336,2020-06-09,Guangxi,Mainland China,2020-06-10 04:07:00,254.0,2.0,252.0,0.0
38338,38339,2020-06-09,Guizhou,Mainland China,2020-06-10 04:07:00,147.0,2.0,145.0,0.0
38340,38341,2020-06-09,Hainan,Mainland China,2020-06-10 04:07:00,170.0,6.0,162.0,2.0
38344,38345,2020-06-09,Hebei,Mainland China,2020-06-10 04:07:00,328.0,6.0,322.0,0.0
38345,38346,2020-06-09,Heilongjiang,Mainland China,2020-06-10 04:07:00,947.0,13.0,934.0,0.0
38346,38347,2020-06-09,Henan,Mainland China,2020-06-10 04:07:00,1276.0,22.0,1254.0,0.0
38354,38355,2020-06-09,Hubei,Mainland China,2020-06-10 04:07:00,68135.0,4512.0,63623.0,0.0
38356,38357,2020-06-09,Hunan,Mainland China,2020-06-10 04:07:00,1019.0,4.0,1015.0,0.0
38364,38365,2020-06-09,Inner Mongolia,Mainland China,2020-06-10 04:07:00,237.0,1.0,230.0,6.0
38374,38375,2020-06-09,Jiangsu,Mainland China,2020-06-10 04:07:00,653.0,0.0,653.0,0.0
38375,38376,2020-06-09,Jiangxi,Mainland China,2020-06-10 04:07:00,932.0,1.0,931.0,0.0
38376,38377,2020-06-09,Jilin,Mainland China,2020-06-10 04:07:00,155.0,2.0,153.0,0.0
38419,38420,2020-06-09,Liaoning,Mainland China,2020-06-10 04:07:00,149.0,2.0,147.0,0.0
38492,38493,2020-06-09,Ningxia,Mainland China,2020-06-10 04:07:00,75.0,0.0,75.0,0.0
38549,38550,2020-06-09,Qinghai,Mainland China,2020-06-10 04:07:00,18.0,0.0,18.0,0.0
38591,38592,2020-06-09,Shaanxi,Mainland China,2020-06-10 04:07:00,311.0,3.0,305.0,3.0
38592,38593,2020-06-09,Shandong,Mainland China,2020-06-10 04:07:00,792.0,7.0,781.0,4.0
38593,38594,2020-06-09,Shanghai,Mainland China,2020-06-10 04:07:00,678.0,7.0,665.0,6.0
38594,38595,2020-06-09,Shanxi,Mainland China,2020-06-10 04:07:00,198.0,0.0,198.0,0.0
38598,38599,2020-06-09,Sichuan,Mainland China,2020-06-10 04:07:00,582.0,3.0,558.0,21.0
38626,38627,2020-06-09,Tianjin,Mainland China,2020-06-10 04:07:00,194.0,3.0,189.0,2.0
38627,38628,2020-06-09,Tibet,Mainland China,2020-06-10 04:07:00,1.0,0.0,1.0,0.0
38684,38685,2020-06-09,Xinjiang,Mainland China,2020-06-10 04:07:00,76.0,3.0,73.0,0.0
38692,38693,2020-06-09,Yunnan,Mainland China,2020-06-10 04:07:00,185.0,2.0,183.0,0.0
38697,38698,2020-06-09,Zhejiang,Mainland China,2020-06-10 04:07:00,1268.0,1.0,1267.0,0.0
38891,38892,2020-06-10,Anhui,Mainland China,2020-06-11 03:33:41,991.0,6.0,985.0,0.0
38924,38925,2020-06-10,Beijing,Mainland China,2020-06-11 03:33:41,594.0,9.0,584.0,1.0
38973,38974,2020-06-10,Chongqing,Mainland China,2020-06-11 03:33:41,579.0,6.0,573.0,0.0
39009,39010,2020-06-10,Fujian,Mainland China,2020-06-11 03:33:41,360.0,1.0,356.0,3.0
39014,39015,2020-06-10,Gansu,Mainland China,2020-06-11 03:33:41,139.0,2.0,137.0,0.0
39030,39031,2020-06-10,Guangdong,Mainland China,2020-06-11 03:33:41,1607.0,8.0,1588.0,11.0
39031,39032,2020-06-10,Guangxi,Mainland China,2020-06-11 03:33:41,254.0,2.0,252.0,0.0
39034,39035,2020-06-10,Guizhou,Mainland China,2020-06-11 03:33:41,147.0,2.0,145.0,0.0
39037,39038,2020-06-10,Hainan,Mainland China,2020-06-11 03:33:41,170.0,6.0,162.0,2.0
39042,39043,2020-06-10,Hebei,Mainland China,2020-06-11 03:33:41,328.0,6.0,322.0,0.0
39043,39044,2020-06-10,Heilongjiang,Mainland China,2020-06-11 03:33:41,947.0,13.0,934.0,0.0
39044,39045,2020-06-10,Henan,Mainland China,2020-06-11 03:33:41,1276.0,22.0,1254.0,0.0
39053,39054,2020-06-10,Hubei,Mainland China,2020-06-11 03:33:41,68135.0,4512.0,63623.0,0.0
39055,39056,2020-06-10,Hunan,Mainland China,2020-06-11 03:33:41,1019.0,4.0,1015.0,0.0
39063,39064,2020-06-10,Inner Mongolia,Mainland China,2020-06-11 03:33:41,237.0,1.0,230.0,6.0
39076,39077,2020-06-10,Jiangsu,Mainland China,2020-06-11 03:33:41,653.0,0.0,653.0,0.0
39077,39078,2020-06-10,Jiangxi,Mainland China,2020-06-11 03:33:41,932.0,1.0,931.0,0.0
39078,39079,2020-06-10,Jilin,Mainland China,2020-06-11 03:33:41,155.0,2.0,153.0,0.0
39125,39126,2020-06-10,Liaoning,Mainland China,2020-06-11 03:33:41,149.0,2.0,147.0,0.0
39204,39205,2020-06-10,Ningxia,Mainland China,2020-06-11 03:33:41,75.0,0.0,75.0,0.0
39265,39266,2020-06-10,Qinghai,Mainland China,2020-06-11 03:33:41,18.0,0.0,18.0,0.0
39308,39309,2020-06-10,Shaanxi,Mainland China,2020-06-11 03:33:41,311.0,3.0,306.0,2.0
39309,39310,2020-06-10,Shandong,Mainland China,2020-06-11 03:33:41,792.0,7.0,781.0,4.0
39310,39311,2020-06-10,Shanghai,Mainland China,2020-06-11 03:33:41,684.0,7.0,665.0,12.0
39311,39312,2020-06-10,Shanxi,Mainland China,2020-06-11 03:33:41,198.0,0.0,198.0,0.0
39315,39316,2020-06-10,Sichuan,Mainland China,2020-06-11 03:33:41,582.0,3.0,560.0,19.0
39347,39348,2020-06-10,Tianjin,Mainland China,2020-06-11 03:33:41,195.0,3.0,189.0,3.0
39348,39349,2020-06-10,Tibet,Mainland China,2020-06-11 03:33:41,1.0,0.0,1.0,0.0
39410,39411,2020-06-10,Xinjiang,Mainland China,2020-06-11 03:33:41,76.0,3.0,73.0,0.0
39418,39419,2020-06-10,Yunnan,Mainland China,2020-06-11 03:33:41,185.0,2.0,183.0,0.0
39423,39424,2020-06-10,Zhejiang,Mainland China,2020-06-11 03:33:41,1268.0,1.0,1267.0,0.0
39616,39617,2020-06-11,Anhui,Mainland China,2020-06-12 05:09:52,991.0,6.0,985.0,0.0
39649,39650,2020-06-11,Beijing,Mainland China,2020-06-12 05:09:52,595.0,9.0,584.0,2.0
39698,39699,2020-06-11,Chongqing,Mainland China,2020-06-12 05:09:52,579.0,6.0,573.0,0.0
39735,39736,2020-06-11,Fujian,Mainland China,2020-06-12 05:09:52,361.0,1.0,356.0,4.0
39740,39741,2020-06-11,Gansu,Mainland China,2020-06-12 05:09:52,139.0,2.0,137.0,0.0
39756,39757,2020-06-11,Guangdong,Mainland China,2020-06-12 05:09:52,1607.0,8.0,1589.0,10.0
39757,39758,2020-06-11,Guangxi,Mainland China,2020-06-12 05:09:52,254.0,2.0,252.0,0.0
39760,39761,2020-06-11,Guizhou,Mainland China,2020-06-12 05:09:52,147.0,2.0,145.0,0.0
39763,39764,2020-06-11,Hainan,Mainland China,2020-06-12 05:09:52,170.0,6.0,162.0,2.0
39768,39769,2020-06-11,Hebei,Mainland China,2020-06-12 05:09:52,328.0,6.0,322.0,0.0
39769,39770,2020-06-11,Heilongjiang,Mainland China,2020-06-12 05:09:52,947.0,13.0,934.0,0.0
39770,39771,2020-06-11,Henan,Mainland China,2020-06-12 05:09:52,1276.0,22.0,1254.0,0.0
39779,39780,2020-06-11,Hubei,Mainland China,2020-06-12 05:09:52,68135.0,4512.0,63623.0,0.0
39781,39782,2020-06-11,Hunan,Mainland China,2020-06-12 05:09:52,1019.0,4.0,1015.0,0.0
39789,39790,2020-06-11,Inner Mongolia,Mainland China,2020-06-12 05:09:52,237.0,1.0,231.0,5.0
39802,39803,2020-06-11,Jiangsu,Mainland China,2020-06-12 05:09:52,653.0,0.0,653.0,0.0
39803,39804,2020-06-11,Jiangxi,Mainland China,2020-06-12 05:09:52,932.0,1.0,931.0,0.0
39804,39805,2020-06-11,Jilin,Mainland China,2020-06-12 05:09:52,155.0,2.0,153.0,0.0
39851,39852,2020-06-11,Liaoning,Mainland China,2020-06-12 05:09:52,149.0,2.0,147.0,0.0
39930,39931,2020-06-11,Ningxia,Mainland China,2020-06-12 05:09:52,75.0,0.0,75.0,0.0
39992,39993,2020-06-11,Qinghai,Mainland China,2020-06-12 05:09:52,18.0,0.0,18.0,0.0
40036,40037,2020-06-11,Shaanxi,Mainland China,2020-06-12 05:09:52,311.0,3.0,306.0,2.0
40037,40038,2020-06-11,Shandong,Mainland China,2020-06-12 05:09:52,792.0,7.0,781.0,4.0
40038,40039,2020-06-11,Shanghai,Mainland China,2020-06-12 05:09:52,689.0,7.0,666.0,16.0
40039,40040,2020-06-11,Shanxi,Mainland China,2020-06-12 05:09:52,198.0,0.0,198.0,0.0
40043,40044,2020-06-11,Sichuan,Mainland China,2020-06-12 05:09:52,582.0,3.0,561.0,18.0
40075,40076,2020-06-11,Tianjin,Mainland China,2020-06-12 05:09:52,195.0,3.0,189.0,3.0
40076,40077,2020-06-11,Tibet,Mainland China,2020-06-12 05:09:52,1.0,0.0,1.0,0.0
40140,40141,2020-06-11,Xinjiang,Mainland China,2020-06-12 05:09:52,76.0,3.0,73.0,0.0
40148,40149,2020-06-11,Yunnan,Mainland China,2020-06-12 05:09:52,185.0,2.0,183.0,0.0
40153,40154,2020-06-11,Zhejiang,Mainland China,2020-06-12 05:09:52,1268.0,1.0,1267.0,0.0
40346,40347,2020-06-12,Anhui,Mainland China,2020-06-13 03:33:14,991.0,6.0,985.0,0.0
40379,40380,2020-06-12,Beijing,Mainland China,2020-06-13 03:33:14,601.0,9.0,584.0,8.0
40428,40429,2020-06-12,Chongqing,Mainland China,2020-06-13 03:33:14,579.0,6.0,573.0,0.0
40465,40466,2020-06-12,Fujian,Mainland China,2020-06-13 03:33:14,361.0,1.0,356.0,4.0
40470,40471,2020-06-12,Gansu,Mainland China,2020-06-13 03:33:14,139.0,2.0,137.0,0.0
40486,40487,2020-06-12,Guangdong,Mainland China,2020-06-13 03:33:14,1608.0,8.0,1590.0,10.0
40487,40488,2020-06-12,Guangxi,Mainland China,2020-06-13 03:33:14,254.0,2.0,252.0,0.0
40490,40491,2020-06-12,Guizhou,Mainland China,2020-06-13 03:33:14,147.0,2.0,145.0,0.0
40493,40494,2020-06-12,Hainan,Mainland China,2020-06-13 03:33:14,171.0,6.0,162.0,3.0
40498,40499,2020-06-12,Hebei,Mainland China,2020-06-13 03:33:14,328.0,6.0,322.0,0.0
40499,40500,2020-06-12,Heilongjiang,Mainland China,2020-06-13 03:33:14,947.0,13.0,934.0,0.0
40500,40501,2020-06-12,Henan,Mainland China,2020-06-13 03:33:14,1276.0,22.0,1254.0,0.0
40509,40510,2020-06-12,Hubei,Mainland China,2020-06-13 03:33:14,68135.0,4512.0,63623.0,0.0
40511,40512,2020-06-12,Hunan,Mainland China,2020-06-13 03:33:14,1019.0,4.0,1015.0,0.0
40519,40520,2020-06-12,Inner Mongolia,Mainland China,2020-06-13 03:33:14,237.0,1.0,232.0,4.0
40532,40533,2020-06-12,Jiangsu,Mainland China,2020-06-13 03:33:14,653.0,0.0,653.0,0.0
40533,40534,2020-06-12,Jiangxi,Mainland China,2020-06-13 03:33:14,932.0,1.0,931.0,0.0
40534,40535,2020-06-12,Jilin,Mainland China,2020-06-13 03:33:14,155.0,2.0,153.0,0.0
40581,40582,2020-06-12,Liaoning,Mainland China,2020-06-13 03:33:14,149.0,2.0,147.0,0.0
40660,40661,2020-06-12,Ningxia,Mainland China,2020-06-13 03:33:14,75.0,0.0,75.0,0.0
40722,40723,2020-06-12,Qinghai,Mainland China,2020-06-13 03:33:14,18.0,0.0,18.0,0.0
40766,40767,2020-06-12,Shaanxi,Mainland China,2020-06-13 03:33:14,311.0,3.0,306.0,2.0
40767,40768,2020-06-12,Shandong,Mainland China,2020-06-13 03:33:14,792.0,7.0,781.0,4.0
40768,40769,2020-06-12,Shanghai,Mainland China,2020-06-13 03:33:14,690.0,7.0,666.0,17.0
40769,40770,2020-06-12,Shanxi,Mainland China,2020-06-13 03:33:14,198.0,0.0,198.0,0.0
40773,40774,2020-06-12,Sichuan,Mainland China,2020-06-13 03:33:14,583.0,3.0,562.0,18.0
40805,40806,2020-06-12,Tianjin,Mainland China,2020-06-13 03:33:14,196.0,3.0,189.0,4.0
40806,40807,2020-06-12,Tibet,Mainland China,2020-06-13 03:33:14,1.0,0.0,1.0,0.0
40870,40871,2020-06-12,Xinjiang,Mainland China,2020-06-13 03:33:14,76.0,3.0,73.0,0.0
40878,40879,2020-06-12,Yunnan,Mainland China,2020-06-13 03:33:14,185.0,2.0,183.0,0.0
40883,40884,2020-06-12,Zhejiang,Mainland China,2020-06-13 03:33:14,1268.0,1.0,1267.0,0.0
41076,41077,2020-06-13,Anhui,Mainland China,2020-06-14 03:33:15,991.0,6.0,985.0,0.0
41109,41110,2020-06-13,Beijing,Mainland China,2020-06-14 03:33:15,637.0,9.0,584.0,44.0
41158,41159,2020-06-13,Chongqing,Mainland China,2020-06-14 03:33:15,580.0,6.0,573.0,1.0
41195,41196,2020-06-13,Fujian,Mainland China,2020-06-14 03:33:15,361.0,1.0,356.0,4.0
41200,41201,2020-06-13,Gansu,Mainland China,2020-06-14 03:33:15,139.0,2.0,137.0,0.0
41216,41217,2020-06-13,Guangdong,Mainland China,2020-06-14 03:33:15,1625.0,8.0,1590.0,27.0
41217,41218,2020-06-13,Guangxi,Mainland China,2020-06-14 03:33:15,254.0,2.0,252.0,0.0
41220,41221,2020-06-13,Guizhou,Mainland China,2020-06-14 03:33:15,147.0,2.0,145.0,0.0
41223,41224,2020-06-13,Hainan,Mainland China,2020-06-14 03:33:15,171.0,6.0,162.0,3.0
41228,41229,2020-06-13,Hebei,Mainland China,2020-06-14 03:33:15,328.0,6.0,322.0,0.0
41229,41230,2020-06-13,Heilongjiang,Mainland China,2020-06-14 03:33:15,947.0,13.0,934.0,0.0
41230,41231,2020-06-13,Henan,Mainland China,2020-06-14 03:33:15,1276.0,22.0,1254.0,0.0
41239,41240,2020-06-13,Hubei,Mainland China,2020-06-14 03:33:15,68135.0,4512.0,63623.0,0.0
41241,41242,2020-06-13,Hunan,Mainland China,2020-06-14 03:33:15,1019.0,4.0,1015.0,0.0
41249,41250,2020-06-13,Inner Mongolia,Mainland China,2020-06-14 03:33:15,237.0,1.0,232.0,4.0
41262,41263,2020-06-13,Jiangsu,Mainland China,2020-06-14 03:33:15,653.0,0.0,653.0,0.0
41263,41264,2020-06-13,Jiangxi,Mainland China,2020-06-14 03:33:15,932.0,1.0,931.0,0.0
41264,41265,2020-06-13,Jilin,Mainland China,2020-06-14 03:33:15,155.0,2.0,153.0,0.0
41311,41312,2020-06-13,Liaoning,Mainland China,2020-06-14 03:33:15,151.0,2.0,147.0,2.0
41390,41391,2020-06-13,Ningxia,Mainland China,2020-06-14 03:33:15,75.0,0.0,75.0,0.0
41452,41453,2020-06-13,Qinghai,Mainland China,2020-06-14 03:33:15,18.0,0.0,18.0,0.0
41496,41497,2020-06-13,Shaanxi,Mainland China,2020-06-14 03:33:15,311.0,3.0,306.0,2.0
41497,41498,2020-06-13,Shandong,Mainland China,2020-06-14 03:33:15,792.0,7.0,782.0,3.0
41498,41499,2020-06-13,Shanghai,Mainland China,2020-06-14 03:33:15,691.0,7.0,666.0,18.0
41499,41500,2020-06-13,Shanxi,Mainland China,2020-06-14 03:33:15,198.0,0.0,198.0,0.0
41503,41504,2020-06-13,Sichuan,Mainland China,2020-06-14 03:33:15,583.0,3.0,563.0,17.0
41535,41536,2020-06-13,Tianjin,Mainland China,2020-06-14 03:33:15,196.0,3.0,189.0,4.0
41536,41537,2020-06-13,Tibet,Mainland China,2020-06-14 03:33:15,1.0,0.0,1.0,0.0
41600,41601,2020-06-13,Xinjiang,Mainland China,2020-06-14 03:33:15,76.0,3.0,73.0,0.0
41608,41609,2020-06-13,Yunnan,Mainland China,2020-06-14 03:33:15,185.0,2.0,183.0,0.0
41613,41614,2020-06-13,Zhejiang,Mainland China,2020-06-14 03:33:15,1268.0,1.0,1267.0,0.0
41806,41807,2020-06-14,Anhui,Mainland China,2020-06-15 03:33:14,991.0,6.0,985.0,0.0
41839,41840,2020-06-14,Beijing,Mainland China,2020-06-15 03:33:14,673.0,9.0,584.0,80.0
41888,41889,2020-06-14,Chongqing,Mainland China,2020-06-15 03:33:14,582.0,6.0,573.0,3.0
41925,41926,2020-06-14,Fujian,Mainland China,2020-06-15 03:33:14,362.0,1.0,356.0,5.0
41930,41931,2020-06-14,Gansu,Mainland China,2020-06-15 03:33:14,139.0,2.0,137.0,0.0
41946,41947,2020-06-14,Guangdong,Mainland China,2020-06-15 03:33:14,1625.0,8.0,1590.0,27.0
41947,41948,2020-06-14,Guangxi,Mainland China,2020-06-15 03:33:14,254.0,2.0,252.0,0.0
41950,41951,2020-06-14,Guizhou,Mainland China,2020-06-15 03:33:14,147.0,2.0,145.0,0.0
41953,41954,2020-06-14,Hainan,Mainland China,2020-06-15 03:33:14,171.0,6.0,162.0,3.0
41958,41959,2020-06-14,Hebei,Mainland China,2020-06-15 03:33:14,331.0,6.0,322.0,3.0
41959,41960,2020-06-14,Heilongjiang,Mainland China,2020-06-15 03:33:14,947.0,13.0,934.0,0.0
41960,41961,2020-06-14,Henan,Mainland China,2020-06-15 03:33:14,1276.0,22.0,1254.0,0.0
41969,41970,2020-06-14,Hubei,Mainland China,2020-06-15 03:33:14,68135.0,4512.0,63623.0,0.0
41971,41972,2020-06-14,Hunan,Mainland China,2020-06-15 03:33:14,1019.0,4.0,1015.0,0.0
41979,41980,2020-06-14,Inner Mongolia,Mainland China,2020-06-15 03:33:14,237.0,1.0,232.0,4.0
41992,41993,2020-06-14,Jiangsu,Mainland China,2020-06-15 03:33:14,653.0,0.0,653.0,0.0
41993,41994,2020-06-14,Jiangxi,Mainland China,2020-06-15 03:33:14,932.0,1.0,931.0,0.0
41994,41995,2020-06-14,Jilin,Mainland China,2020-06-15 03:33:14,155.0,2.0,153.0,0.0
42041,42042,2020-06-14,Liaoning,Mainland China,2020-06-15 03:33:14,151.0,2.0,147.0,2.0
42120,42121,2020-06-14,Ningxia,Mainland China,2020-06-15 03:33:14,75.0,0.0,75.0,0.0
42182,42183,2020-06-14,Qinghai,Mainland China,2020-06-15 03:33:14,18.0,0.0,18.0,0.0
42226,42227,2020-06-14,Shaanxi,Mainland China,2020-06-15 03:33:14,313.0,3.0,306.0,4.0
42227,42228,2020-06-14,Shandong,Mainland China,2020-06-15 03:33:14,792.0,7.0,782.0,3.0
42228,42229,2020-06-14,Shanghai,Mainland China,2020-06-15 03:33:14,692.0,7.0,667.0,18.0
42229,42230,2020-06-14,Shanxi,Mainland China,2020-06-15 03:33:14,198.0,0.0,198.0,0.0
42233,42234,2020-06-14,Sichuan,Mainland China,2020-06-15 03:33:14,587.0,3.0,563.0,21.0
42265,42266,2020-06-14,Tianjin,Mainland China,2020-06-15 03:33:14,196.0,3.0,189.0,4.0
42266,42267,2020-06-14,Tibet,Mainland China,2020-06-15 03:33:14,1.0,0.0,1.0,0.0
42330,42331,2020-06-14,Xinjiang,Mainland China,2020-06-15 03:33:14,76.0,3.0,73.0,0.0
42338,42339,2020-06-14,Yunnan,Mainland China,2020-06-15 03:33:14,185.0,2.0,183.0,0.0
42343,42344,2020-06-14,Zhejiang,Mainland China,2020-06-15 03:33:14,1268.0,1.0,1267.0,0.0
42536,42537,2020-06-15,Anhui,Mainland China,2020-06-16 04:33:09,991.0,6.0,985.0,0.0
42569,42570,2020-06-15,Beijing,Mainland China,2020-06-16 04:33:09,700.0,9.0,584.0,107.0
42618,42619,2020-06-15,Chongqing,Mainland China,2020-06-16 04:33:09,582.0,6.0,573.0,3.0
42655,42656,2020-06-15,Fujian,Mainland China,2020-06-16 04:33:09,362.0,1.0,356.0,5.0
42660,42661,2020-06-15,Gansu,Mainland China,2020-06-16 04:33:09,139.0,2.0,137.0,0.0
42676,42677,2020-06-15,Guangdong,Mainland China,2020-06-16 04:33:09,1628.0,8.0,1592.0,28.0
42677,42678,2020-06-15,Guangxi,Mainland China,2020-06-16 04:33:09,254.0,2.0,252.0,0.0
42680,42681,2020-06-15,Guizhou,Mainland China,2020-06-16 04:33:09,147.0,2.0,145.0,0.0
42683,42684,2020-06-15,Hainan,Mainland China,2020-06-16 04:33:09,171.0,6.0,163.0,2.0
42688,42689,2020-06-15,Hebei,Mainland China,2020-06-16 04:33:09,335.0,6.0,322.0,7.0
42689,42690,2020-06-15,Heilongjiang,Mainland China,2020-06-16 04:33:09,947.0,13.0,934.0,0.0
42690,42691,2020-06-15,Henan,Mainland China,2020-06-16 04:33:09,1276.0,22.0,1254.0,0.0
42699,42700,2020-06-15,Hubei,Mainland China,2020-06-16 04:33:09,68135.0,4512.0,63623.0,0.0
42701,42702,2020-06-15,Hunan,Mainland China,2020-06-16 04:33:09,1019.0,4.0,1015.0,0.0
42709,42710,2020-06-15,Inner Mongolia,Mainland China,2020-06-16 04:33:09,238.0,1.0,234.0,3.0
42722,42723,2020-06-15,Jiangsu,Mainland China,2020-06-16 04:33:09,653.0,0.0,653.0,0.0
42723,42724,2020-06-15,Jiangxi,Mainland China,2020-06-16 04:33:09,932.0,1.0,931.0,0.0
42724,42725,2020-06-15,Jilin,Mainland China,2020-06-16 04:33:09,155.0,2.0,153.0,0.0
42771,42772,2020-06-15,Liaoning,Mainland China,2020-06-16 04:33:09,152.0,2.0,147.0,3.0
42850,42851,2020-06-15,Ningxia,Mainland China,2020-06-16 04:33:09,75.0,0.0,75.0,0.0
42912,42913,2020-06-15,Qinghai,Mainland China,2020-06-16 04:33:09,18.0,0.0,18.0,0.0
42956,42957,2020-06-15,Shaanxi,Mainland China,2020-06-16 04:33:09,313.0,3.0,306.0,4.0
42957,42958,2020-06-15,Shandong,Mainland China,2020-06-16 04:33:09,792.0,7.0,783.0,2.0
42958,42959,2020-06-15,Shanghai,Mainland China,2020-06-16 04:33:09,695.0,7.0,667.0,21.0
42959,42960,2020-06-15,Shanxi,Mainland China,2020-06-16 04:33:09,198.0,0.0,198.0,0.0
42963,42964,2020-06-15,Sichuan,Mainland China,2020-06-16 04:33:09,588.0,3.0,564.0,21.0
42995,42996,2020-06-15,Tianjin,Mainland China,2020-06-16 04:33:09,196.0,3.0,189.0,4.0
42996,42997,2020-06-15,Tibet,Mainland China,2020-06-16 04:33:09,1.0,0.0,1.0,0.0
43060,43061,2020-06-15,Xinjiang,Mainland China,2020-06-16 04:33:09,76.0,3.0,73.0,0.0
43068,43069,2020-06-15,Yunnan,Mainland China,2020-06-16 04:33:09,185.0,2.0,183.0,0.0
43073,43074,2020-06-15,Zhejiang,Mainland China,2020-06-16 04:33:09,1268.0,1.0,1267.0,0.0
43266,43267,2020-06-16,Anhui,Mainland China,2020-06-17 04:33:21,991.0,6.0,985.0,0.0
43299,43300,2020-06-16,Beijing,Mainland China,2020-06-17 04:33:21,731.0,9.0,584.0,138.0
43348,43349,2020-06-16,Chongqing,Mainland China,2020-06-17 04:33:21,582.0,6.0,573.0,3.0
43385,43386,2020-06-16,Fujian,Mainland China,2020-06-17 04:33:21,362.0,1.0,356.0,5.0
43390,43391,2020-06-16,Gansu,Mainland China,2020-06-17 04:33:21,149.0,2.0,137.0,10.0
43406,43407,2020-06-16,Guangdong,Mainland China,2020-06-17 04:33:21,1628.0,8.0,1593.0,27.0
43407,43408,2020-06-16,Guangxi,Mainland China,2020-06-17 04:33:21,254.0,2.0,252.0,0.0
43410,43411,2020-06-16,Guizhou,Mainland China,2020-06-17 04:33:21,147.0,2.0,145.0,0.0
43413,43414,2020-06-16,Hainan,Mainland China,2020-06-17 04:33:21,171.0,6.0,163.0,2.0
43418,43419,2020-06-16,Hebei,Mainland China,2020-06-17 04:33:21,336.0,6.0,322.0,8.0
43419,43420,2020-06-16,Heilongjiang,Mainland China,2020-06-17 04:33:21,947.0,13.0,934.0,0.0
43420,43421,2020-06-16,Henan,Mainland China,2020-06-17 04:33:21,1276.0,22.0,1254.0,0.0
43429,43430,2020-06-16,Hubei,Mainland China,2020-06-17 04:33:21,68135.0,4512.0,63623.0,0.0
43431,43432,2020-06-16,Hunan,Mainland China,2020-06-17 04:33:21,1019.0,4.0,1015.0,0.0
43439,43440,2020-06-16,Inner Mongolia,Mainland China,2020-06-17 04:33:21,238.0,1.0,234.0,3.0
43452,43453,2020-06-16,Jiangsu,Mainland China,2020-06-17 04:33:21,653.0,0.0,653.0,0.0
43453,43454,2020-06-16,Jiangxi,Mainland China,2020-06-17 04:33:21,932.0,1.0,931.0,0.0
43454,43455,2020-06-16,Jilin,Mainland China,2020-06-17 04:33:21,155.0,2.0,153.0,0.0
43501,43502,2020-06-16,Liaoning,Mainland China,2020-06-17 04:33:21,152.0,2.0,147.0,3.0
43580,43581,2020-06-16,Ningxia,Mainland China,2020-06-17 04:33:21,75.0,0.0,75.0,0.0
